under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
9176,4688,832,2533,-2735,462,-4096,-4664,26528,-15753,-6757,9476
15764,2040,-32,12743,2399,2491,-14768,-9556,-6132,8842,12370,4915
14880,4216,3580,1286,1685,3197,-9112,-7832,-536,-1408,4030,1932
18972,-5036,1392,3923,-15331,-7661,-11332,-9328,-3616,29289,-3793,-2738
-10716,-14552,15840,0,0,0,-13484,-6400,1384,-28732,-8779,4593
7540,2680,-1548,73,-11244,-83,-11560,-8500,-2556,887,8160,-4292
9852,2100,5024,-12510,10627,4411,-16296,-512,9656,7852,5307,-4831
14104,6832,-860,13554,-6750,3011,-20088,-11840,-10904,4925,-739,8723
14928,-452,5912,2472,904,2446,-5408,-4788,-8548,831,-18302,4933
12824,-1996,-5520,2744,11153,-6830,-14376,-5072,-1608,27407,-8381,-4634
6356,-1160,-7812,-3083,-6436,-2491,-11876,-5448,-132,-26449,-7621,3674
22164,6924,15456,-18043,-18664,6358,-14676,-4804,4040,-398,6470,-3104
23060,7944,-2012,0,0,0,-20300,-8760,-2756,2774,1077,9025
15876,5352,3644,15008,9593,7822,-5564,-6336,-10112,12404,-3001,7156
26236,1636,-3576,-7310,-29690,-11193,-13228,-92,-7216,10303,7099,-4780
10356,1084,-7324,2163,6590,-4988,-14980,-52,3156,-5478,6948,-5646
8996,-3712,-4748,-12046,-12633,3440,-12564,-4032,-1144,-12657,5692,241
15600,1952,-1476,32767,25898,7993,-5956,-13808,-11444,9741,10912,2070
12608,2456,7420,-2372,-1352,6030,-2600,-1704,-11080,2404,5382,5178
31556,-556,2200,-5335,-19082,-13516,-14992,-2968,-556,64,13416,-4859
10360,396,-9152,3084,7919,-7866,-14024,-2884,1840,14994,1838,-7511
6200,-2732,-8712,-6706,-11744,340,-10816,-6940,72,-26279,-12093,2554
20264,2996,3952,-24117,15942,6174,-21236,-20,14748,10859,7904,-6160
15400,6524,-3892,32767,17694,6177,-7888,-10688,-9876,10368,1126,5768
13576,2660,7388,-6179,-2579,3572,-1908,-2640,-10604,-2652,-4864,4185
15648,-6468,28816,0,0,0,-32768,-23728,15172,-29337,-32768,-6169
29352,3168,-1552,-5816,-26604,-10537,-18816,-8008,-1972,3130,13376,-4079
12172,-2692,-5816,4009,9083,-6057,-14348,-4984,-3520,31723,709,-5967
3760,-460,-9680,2199,-10742,-1351,-11492,-6596,-568,-17720,-10378,627
20776,12540,32767,18580,31624,-11236,-17208,-4100,10508,57,3106,-4250
-2276,-720,-13820,0,0,0,-23328,-1352,-3568,-966,-5623,174
12156,5036,-624,21836,-3759,3809,-15264,-11392,-9364,6147,2655,2826
12428,1544,7752,-4503,4435,3442,-3968,-4832,-10028,-920,-6181,4076
11332,-3840,-6068,13129,13538,-3000,-12744,-6900,-1920,22818,-6244,-3954
4324,1476,-7772,9088,-4251,-1529,-11084,-7676,1680,-19522,-9087,1031
32767,22572,32344,-16953,-32768,-31,-12700,-4160,6860,-3394,5855,-3809
21220,4596,1172,17997,-14126,2336,-21236,-5564,-3628,-3188,485,12876
14832,7128,376,10743,9407,4747,-8712,-6916,-10480,2213,-5872,9764
12832,-4408,-4756,10093,11286,-343,-13296,-10240,956,22669,1041,-5780
6040,1460,-7568,3364,-5624,746,-11880,-8040,328,-17830,-12855,1543
32767,10332,29800,5885,-15124,-6117,-13580,-5692,876,-3515,4982,-3989
12960,952,1604,10855,19880,1083,-5412,-9436,-7828,5728,-9787,7414
5744,-5156,26400,4186,1087,5389,828,-19720,-11204,-29865,-15771,-8093
28360,-1548,6232,-10682,-4204,-14738,-17948,-6196,-5172,-599,4795,298
10544,-1964,-6568,5446,11010,-3293,-11840,-3732,-268,16822,-2614,-5349
4588,-568,-9104,852,-9807,-2816,-11972,-7288,-1780,-24733,-7087,4540
32767,14792,32767,-20608,-17208,-6981,-16040,-1488,9128,624,900,-2273
15268,-11700,-19160,0,0,0,-29196,-11148,2348,-776,-345,-4301
13608,4424,3708,8462,-9700,1684,-19604,-11760,-440,16943,17123,4997
22756,12404,-264,-6787,-2945,-12566,-6004,11572,-28832,-6848,-8585,-1206
940,-11956,16820,0,0,0,-12912,-3332,-3916,23853,7268,-1655
6824,-564,-7028,919,2594,-6800,-12800,-3432,4208,-19486,-4894,1036
11440,200,-536,-13120,-12533,2298,-14324,-3152,428,-2698,11663,-2557
9896,-4040,-6576,-13273,-2112,-1850,-3800,-4496,30072,8859,-3964,-3985
14140,3368,3960,19361,17023,5520,-6748,-7160,-9364,5412,-5063,6256
7128,-1460,32767,-2353,-4561,2640,-32768,-5920,23508,-32768,-32768,-2302
10600,-788,-6848,7396,9685,-6002,-15488,-580,-3436,26979,2234,-7588
3180,-752,-8784,-626,-11168,-3493,-12316,-7168,-1668,-25052,-6540,4110
20804,14120,32767,-14770,17611,831,-15980,-2732,13948,590,2590,-2855
-3620,4960,-18152,0,0,0,-20064,-7108,-428,6130,-5414,-3434
11868,3964,-1788,17121,68,4576,-16956,-13344,-7764,7447,12914,1572
-3364,7372,32767,0,0,0,-3936,-24564,-3260,-26026,-15842,-7489
27400,576,7564,-10662,-3160,-14074,-23264,-4056,2692,4111,1513,4093
10680,-800,-7324,6032,8488,-7490,-14148,-4936,292,29588,5491,-7463
3656,8,-9844,-589,-12899,-5923,-11388,-7036,968,-15206,-7190,1450
24948,12632,32767,-4669,23116,-5064,-17248,-152,12240,-5228,3185,-1274
-12516,-15112,13952,0,0,0,-27328,-2988,-10368,-5045,-8111,1950
10820,4936,-952,15060,3380,5172,-13472,-13044,-9484,6542,4201,5618
14928,2536,9000,522,-1611,5771,-1904,-3564,-10048,-2853,-7776,3646
3068,-952,32767,0,0,0,6484,-24536,-15432,-32768,-20433,-12975
32704,624,12104,-9315,-19834,-15454,-20084,-6656,-2460,10327,5596,-176
8360,-244,-8540,7427,11069,-6048,-14208,596,112,30600,5390,-6708
3592,-1168,-9504,-2258,-13964,-1573,-9388,-8828,-20,-20331,-12696,2558
14316,11640,32520,-11460,1921,7068,-19804,-1756,12156,2984,4707,-4068
12576,5124,-1720,19376,5125,3891,-12788,-10400,-8960,11865,4664,3312
12092,4140,9512,-4399,-3975,5648,-1260,-2236,-10104,4428,1173,4437
32767,-3060,3372,-14007,-25740,-11373,-22296,-5720,-1824,-1182,12563,1262
8724,-968,-7244,6358,9154,-6874,-13692,-728,808,32273,-1203,-5051
5016,-1544,-8784,-3587,-11790,-2766,-10012,-6784,-1308,-18603,-10264,1309
15324,14356,22792,-18962,-3200,6242,-20752,-692,10520,7204,11123,-5541
4212,-4464,-14004,0,0,0,-25184,-3920,-212,2447,-8272,89
11892,6672,-680,13239,-1927,2679,-13560,-13724,-12060,7076,344,4276
14668,2392,6380,5661,-1861,6672,-2236,-3604,-11076,2010,-2270,4766
31184,360,4404,-17506,-6825,-16299,-21564,-5100,-7420,11477,2463,806
11696,-1384,-8604,4971,8388,-7763,-15452,-4276,-2404,32767,1917,-6921
4348,-252,-8836,-5325,-5606,-3414,-11336,-8676,-1640,-23556,-14882,3394
19520,7704,31800,-5959,-452,722,-16236,-216,12848,1938,9620,-4954
5156,7052,-17116,-19417,-1763,916,-26548,-4336,-8464,-3663,-6584,2964
14360,4620,-2536,16107,-15,1437,-6804,-10660,-6964,10913,7595,3731
14988,3644,7028,-2448,-14,6193,-1548,-2652,-11368,2001,-5571,4360
-8900,-12968,16420,0,0,0,-23396,-4312,-4096,15614,17092,808
14172,-2016,-6420,8103,8871,-7840,-12604,-6360,-3144,26858,-331,-5934
7404,1400,-4000,0,0,0,-16756,-3820,-5804,-19978,-15875,3713
17736,5892,13432,-14353,-12351,941,-14468,-3480,6472,2992,8603,-5582
0,0,0,0,0,0,-19368,-13116,12376,1072,-3355,-7698
16892,3296,4932,9218,781,5091,-14612,4792,12504,878,-7403,5587
17928,-5136,-2092,0,0,0,-12600,-8064,-3376,9461,-2774,-3910
13516,2828,4508,-5987,-15307,946,-13668,-3096,3936,2937,201,-4299
20560,-6620,-14516,-15783,-6578,5748,-14096,-14372,16712,-15214,-17398,1922
17736,5360,-3724,8140,-5293,1988,-21152,-4308,-6060,-4984,16715,6762
15004,3508,3520,-3043,2077,2507,-17060,-4620,10912,5101,-8001,6222
14228,9916,32767,22259,-10804,5069,-19120,-15008,-8072,-32768,1084,-2091
24496,276,-5704,3600,4642,-5120,-15936,-3876,-3472,3790,9622,-5149
14168,-1768,-4680,9364,12964,-4060,-16172,-3280,900,6618,-11634,-5080
8744,1924,-4300,1804,-3308,-2222,-11376,-6208,2988,5274,1439,-5762
15232,4692,8104,3256,-18620,-394,-13016,-6972,6924,9836,-4047,-9271
21936,-13404,3020,356,6011,859,-3444,-9968,23056,-30556,4480,14817
19548,8472,-4760,14745,5831,-1874,-23736,-4036,-3248,-7188,4222,5986
15884,2852,1532,12348,964,1826,-11856,-7732,-8596,4904,-11105,6517
16160,3268,1264,1327,-4070,3240,-13472,-4956,1012,-368,-4062,4524
16936,6468,6264,18913,3042,8400,-12312,-4584,2572,-32768,-8712,2407
23724,3420,7840,2774,15415,2921,-7464,1160,-12528,-2795,1040,-1721
21364,676,-3720,585,1990,-7081,-13084,-8196,-2832,4464,8379,-895
12216,724,-4340,7427,5783,-5302,-13896,-3684,-2908,-23802,-14120,4571
8532,5168,-1620,-1578,-9206,-4153,-12808,-6540,-776,3293,6076,-3302
25584,8716,18796,-15991,-6914,1949,-13340,-4440,10468,-1660,-5570,-463
18024,-5756,-6240,5088,-8452,2511,-15768,-4000,11632,16830,-7495,-11902
14888,5404,-3292,6606,-8072,2968,-15416,-19376,-5164,892,3364,11645
15132,1996,816,-4113,-1075,3078,-6400,-3576,-3440,2676,6959,6099
16064,6632,7096,13450,3291,10582,-14260,124,8248,-16098,8167,-2913
23008,-4800,17548,10973,15491,7514,-11872,-13680,-10516,-16556,-1525,-7187
22816,-928,-1904,-10814,-13210,-7108,-13740,-4284,-2592,12705,18803,-1103
11432,-48,-6136,3819,4135,-7699,-15836,-3896,2408,-16954,-13647,373
10344,1868,-1828,-6773,-3138,-4295,-12304,-4632,372,7553,7081,-2683
19368,9492,14604,-9142,3599,1184,-16408,-3552,5216,8061,8466,-5175
23316,-5220,-11100,-3177,-5821,1411,-22364,-4092,9232,18779,-5854,-12562
14456,996,4240,-3905,-4949,3665,-6556,-3480,-3840,1971,10340,7911
16744,4952,9836,11300,-691,9804,-20556,-824,8960,-20213,11904,-8610
21656,-44,22316,13400,13192,10432,-14168,-28196,1676,-20323,-8263,-5195
11600,860,-8008,5615,6632,-8559,-15000,-4708,-3188,14213,-2993,-4422
8028,688,-5208,-6612,-8459,-2062,-12872,-4648,-3072,-18894,-6929,2728
23692,8116,24312,-6112,-4718,-1038,-16396,-2800,7140,4423,5656,-3843
17648,-6548,-10352,-4692,-3680,2985,-23056,-11720,56,1716,1813,-7161
15544,1460,1496,5387,4037,3857,-8328,-5220,-10276,10863,-927,6394
15548,-64,2188,0,0,0,-8768,-4972,-3184,-114,4404,7687
14448,9312,12432,0,0,0,-13292,2492,-4460,-13802,17731,-8282
11056,-280,-7052,758,3797,-5755,-13744,-1972,3336,-17527,-4820,519
11560,276,-2152,-8259,-9740,-917,-12552,-4684,-312,-307,8577,-1919
14732,7348,2900,-2505,9139,-908,-17804,-3196,10336,13324,6445,-7182
9304,8760,-11236,-2944,6968,2125,-23088,-508,-1772,2466,-6624,-1913
15672,2196,2228,-4049,2286,4231,-9528,-3196,-2628,2508,16614,5686
16804,11252,14024,0,0,0,-4312,164,-12660,-10709,-17476,-1238
22136,756,-1404,0,0,0,-13120,-7832,-932,19380,4729,-2532
8576,200,-6116,-86,-1045,-5072,-14396,-3808,3828,-28944,-11998,4601
12032,504,220,-14628,-8438,2382,-13856,-6120,1856,2715,10526,-4376
11848,-6660,-1356,-7232,-2508,-2687,7668,-7528,32767,3212,-10283,3348
18596,2680,-3424,32767,-1006,-6807,-24768,-4512,-1852,2868,10179,8598
14616,7848,1196,25290,13244,5941,-5052,-8260,-10432,12145,-5307,6284
15140,2976,4608,0,0,0,-5260,-1720,-8416,4249,4327,7412
26688,1972,19304,19838,15596,12868,-3304,-7128,-13828,-21079,-22313,-10061
11076,1524,-3532,-12603,-5386,-1327,-14492,-4904,-2196,-19766,-5068,2339
22140,-2200,5084,-3726,-1189,-3552,-11924,-3636,19192,16124,10874,-7932
16864,12808,-9092,16484,2372,-1582,-24660,-9520,-9300,-5187,-5035,7360
14892,4476,2440,0,0,0,-8476,-9448,-9484,13839,4320,6278
14704,-6436,28152,10053,7664,5900,-32556,-17208,-1888,-32768,-32768,-7980
11184,56,-7844,3434,7180,-7997,-12424,-4296,-1640,31716,-1166,-6805
7888,-1052,-6420,-6173,-11221,-1649,-13328,-4772,1424,-14694,-14999,1980
32767,9556,32767,8764,-5175,-11231,-15052,-5016,5656,2796,6238,-4388
32767,7144,-2388,0,0,0,-12992,-15792,23508,-13295,-22213,-2695
16888,8208,2200,12251,12064,5650,-6200,-5084,-10496,10429,-7705,6460
14928,3348,4344,0,0,0,-5400,-3760,-6772,1190,3027,6989
13628,8,-5956,13668,13083,-5859,-9448,-6672,820,17369,-1481,-6690
0,0,0,0,0,0,-17048,-4336,9268,-1458,6963,-5084
3736,2680,-19752,-21731,12082,8468,-22360,-1408,3348,2142,-6808,-1982
14880,3544,720,0,0,0,-10920,-9792,2560,-4940,-1556,1819
14664,7068,12288,12845,3341,8765,-9188,1980,-6720,-14176,2364,1305
26880,4468,3776,7305,2046,720,-6404,7208,-28464,8632,-1274,-5799
19616,-5212,-2640,0,0,0,-12468,-5904,-5740,17080,-3204,-2241
10320,6656,-2216,1454,-8716,-3158,-11996,-6712,-680,5820,11456,-5489
12368,4552,-2240,107,3794,2983,-14056,1612,13148,13961,3759,-6825
22792,10704,16824,5453,9619,4520,1480,-604,-17732,-9659,-13137,-5305
11736,1304,-5460,5416,7078,-8490,-13920,-1864,-3588,-9660,-1033,-3623
30432,8940,29804,-14733,-1764,1876,-15852,-4384,6340,12564,6373,-6318
-3056,-13132,18876,0,0,0,-7068,-3412,-3740,-110,8885,6150
16496,7720,11584,14965,7648,11153,-16724,2548,6932,-17977,24148,-11222
18308,13308,11804,1819,11511,108,-11508,-9528,-10748,-22236,-17063,-11846
9728,756,-5500,2863,4672,-6526,-16012,1820,1668,-9477,5044,-4653
14808,4836,2908,-12695,8771,4850,-18272,-2680,9780,14804,6391,-7060
5888,8720,-20200,-19376,6887,5700,-23280,-3520,-2660,3117,-9302,-1483
15732,4708,-1724,19799,606,3496,-18184,-11848,-6264,15382,5741,4973
16392,3628,3468,-3608,2121,4969,-14064,-2984,2644,2644,10196,4107
5688,1096,28880,0,0,0,-212,-13424,-13652,-19313,-17104,-11505
11912,-896,-6172,0,0,0,-15484,-4332,-4716,29611,-488,-2870
24356,6936,10788,-21338,-19015,9857,-14580,-4744,4696,280,7074,-3484
32767,15300,-13772,-10327,28943,5517,-21212,-13188,17196,-1881,-6493,-6529
-9272,-13216,17076,0,0,0,-19832,-16988,-10520,-2894,11004,8875
17012,17248,9472,6588,8789,1755,-6376,4892,-27548,-18399,-16274,-7941
10232,484,-7620,1419,5137,-7415,-12656,-4468,1884,-10936,5328,-3649
10352,68,-2648,0,0,0,-11672,-4940,388,-8257,652,384
15636,1288,-4064,0,0,0,-17308,-1900,12724,14533,7906,-7562
11616,8932,-5180,22545,13993,-5045,-22276,-9664,-8008,18,-11114,5168
14540,2568,1648,26157,10138,5142,-8832,-9664,-9108,13975,2291,3735
14644,1908,4104,-6329,4054,4655,-2580,-1832,-11740,-880,-125,5448
11324,520,-7960,5091,7967,-6399,-14472,-2808,-1136,32675,3953,-7072
6280,-2900,-7064,-3920,-8546,-1108,-12508,-9796,-2932,-26547,-19852,5052
32136,6896,27012,-19464,-20397,-999,-14352,-1808,5860,-222,4961,-3088
27352,2444,-3376,-4108,21084,3918,-15620,-12056,18872,-13528,-20780,-182
15184,976,2012,0,0,0,-5584,-2872,-7476,-1624,571,5833
17332,-5084,25800,0,0,0,-4860,-12768,-4904,-20613,-15142,-7211
7284,1800,-6652,0,0,0,-12356,-6336,892,-14436,-7801,1081
29252,13896,28044,-2366,-20247,-5464,-15940,-4016,6500,2351,3484,-5004
13208,3072,4492,0,0,0,-8464,-5424,-3764,-165,-471,4720
15508,5236,10328,10249,4831,7504,-15600,4364,10468,-11589,5364,1222
13436,820,-4276,13932,6887,-6762,-14148,-3040,2432,-8986,-64,-3195
21728,8456,-2972,0,0,0,-21280,-6784,-5876,-16710,-1731,12088
16084,4180,6620,6288,1490,5840,-16768,3904,8100,-2261,6235,6429
13980,-1496,-3868,6476,7861,-8154,-13344,-5248,-560,4648,-5125,-568
9008,608,-3788,122,-4941,-1247,-13332,-2932,-636,-19427,-14366,1840
14776,3860,4672,-1680,-11570,3617,-12876,-5472,-1228,1257,8651,-1486
7900,4632,396,0,0,0,-17556,-56,7972,10229,4131,-6213
17048,-1936,4352,-2848,24021,4941,-19036,-7404,7828,7114,-1879,-8658
8156,1412,-4372,5671,839,-3480,-12796,-12476,9596,-24062,-5335,4480
17116,7252,956,7894,-834,-92,-20432,-6456,-2352,-2640,671,9305
14660,3524,2260,-3234,6465,-1100,-13036,-9740,-4444,1673,1063,7193
14804,2704,4420,395,-683,953,-10312,-3596,-4680,3982,5716,5733
15188,2559,-1,-1,-1,-1,-17992,-3112,7708,-9414,-2054,1129
12564,5172,9568,12535,6706,8242,-6848,280,-7000,-20794,36,-3820
15088,-10160,24484,6184,1723,6090,336,-6572,-20892,2130,-8975,-5728
20348,1200,-1412,4067,-22529,-9202,-11340,-7728,-6376,1131,8121,-821
13196,-1852,-2880,0,0,0,-14100,-1328,-124,-17119,-16160,1033
10232,3076,-2496,5575,-4882,-1214,-12844,-6620,-1452,913,141,-2014
17340,9872,9756,5590,-11602,966,-13100,-6372,-588,-122,558,-3366
9688,5584,2856,1136,-1330,694,-15724,-1168,5468,3234,-505,-4294
15596,-12604,3676,5644,-3394,3818,-12580,-4984,18672,-15007,-5332,1617
15764,4164,-2744,6462,-4582,1728,-20752,-8096,-4476,-276,1766,11325
15468,5416,2604,8815,12770,3988,-6820,-6192,-10760,2655,-968,6142
16208,3952,2928,3791,1061,4264,-16464,5308,-132,-1356,5676,7987
14664,5220,10316,12675,5316,8909,-8572,2064,-6064,-21698,5721,-10183
22564,5324,16756,4746,9097,4689,6360,-548,-27984,4992,-16059,-5190
19688,1332,-5288,-1052,-24937,-7953,-10292,-6012,-7404,1988,11713,-3085
11820,1068,-4612,8118,6640,-4980,-13292,-2292,-92,-18073,-21461,473
8832,3528,-2888,-1014,-4384,-3608,-12572,-5244,-708,-2146,3443,-1352
19948,7980,13604,-10645,-10879,1623,-14924,-6980,-2604,6210,2582,-4563
11740,-1820,-1176,-10229,-2164,-534,-9912,-3952,16240,11589,2658,-6877
14512,12420,-12236,7084,3528,3475,-20004,-1524,-6220,1671,-10984,568
15956,4800,5660,-4773,2854,2271,-7136,-7692,-9444,176,-1965,7381
14608,428,2272,-2554,10,1718,-5636,-8080,-4652,404,2746,2467
14996,12128,10748,17118,6140,14591,-16168,1940,-6448,-7717,22034,-12606
13288,1492,25272,14930,4463,13120,-20940,-23672,-6576,-17862,3991,-8110
30812,464,6120,-8641,-14623,-14159,-14752,-2084,-6348,9391,1645,-2001
6288,124,-8244,-182,-8186,-3102,-12116,-5632,104,-25042,-4354,1680
30116,9600,26564,-14529,-13778,1964,-14876,-4520,2512,4887,181,-4118
32767,17368,-136,-22003,19258,1105,-952,-9776,32767,-4664,-6643,7317
15468,2356,4752,389,-2643,3152,-11824,-6532,784,-57,19172,4815
19220,10060,8896,21236,6393,12622,-4952,-5676,-6076,-11867,-1105,-5435
15612,10344,1696,-1109,7298,-5093,984,-5764,-15524,-5892,-14624,4996
18152,-4728,-3512,-6700,-23401,-8030,-12924,-7384,-2128,21072,12175,-2068
11404,84,-6492,2879,3493,-2897,-16436,-5196,1892,-4602,-18165,-1258
8756,-1136,-5924,-11474,-12249,3660,-12792,-6700,-1232,1709,6517,-4216
16336,-3940,-7368,3662,-3509,449,-19268,2232,7108,8001,6939,-8562
2400,13160,-18460,601,10576,2537,-19496,-5536,-8180,3641,-8231,45
15516,3468,-3264,16251,-5103,5343,-15836,-13756,-12932,2942,21945,2055
14884,1892,3580,-2570,1398,1871,-11136,-4460,-3660,144,8835,4182
20352,12556,7572,18330,2108,13037,-10736,-8912,-4428,-27350,-2994,-10203
16120,-5668,23256,10877,9086,9592,-4680,-6568,-23260,-17161,-4683,-7969
25140,1608,-1136,-436,-21745,-9063,-14284,-2856,-7868,27429,7690,-2711
13296,-2524,-2936,2448,9620,-5741,-13768,-2972,-1504,-11542,-18251,656
7672,2004,-3580,-2014,-7439,-800,-11980,-4912,388,1787,8067,-1765
17700,4176,8080,-11899,-8806,3257,-14948,-4536,-536,7982,8558,-5796
17508,-484,-2088,-10182,-7894,2007,-10348,-5552,17880,7274,4344,-6256
13956,2384,-1192,-642,16968,-2791,-20512,-3884,-3540,6468,-4412,8206
14996,5772,6388,14822,427,3288,-12048,-9628,-6076,9134,3004,4566
15480,2776,3848,3926,662,4882,-12988,-1284,1588,-60,15139,1068
13972,4308,10656,14003,8244,12821,-10024,-2220,-2020,-10390,-8528,-8810
19856,308,17256,6591,6879,5509,-3296,-6948,-15532,-2914,-8910,-1915
22844,-1524,940,-8499,-13667,-7460,-12164,-5344,-3644,19649,9648,-393
9612,2236,-1804,-6823,-4877,-3457,-12100,-4572,448,3651,8105,-2502
11316,4452,944,-6498,-5248,-3483,-12484,-6844,7344,14751,2716,-9860
10360,11204,-16740,-5999,13156,695,-21500,-7544,-3220,1753,-3036,-354
15132,-548,5152,-10,507,2137,-5584,-7460,-9880,2637,1151,1738
14952,3496,3364,-1938,-1115,1827,-11084,-4112,-184,2459,7656,6431
16132,3632,6720,12410,7218,11772,-20900,-1100,8348,-6448,3662,1346
7200,8148,23352,-7907,1126,-3802,-20040,-20560,1688,-26612,-10075,-9832
22216,-228,7924,-13724,-2516,-15631,-17340,-2476,-4016,10078,-1947,-681
16596,-1896,-1960,-6385,-6580,-7517,-14028,-2184,-2036,14049,4172,-4408
12464,568,2692,-6196,-5626,2686,-13236,-5304,-1376,1592,4289,-2429
14996,5824,6584,-199,3295,-4442,-15352,-5128,1360,9561,5043,-7138
24056,1956,-4176,-889,1733,3104,-7496,1148,32767,-20182,-10025,6754
18464,7000,-3736,6693,1544,3053,-23536,-5972,-2324,5648,1261,10979
14952,1832,4736,919,-2604,2453,-4320,-2212,-9180,-1061,3674,3954
14704,4604,8244,5411,83,6553,-19268,5296,16476,-7560,728,621
10024,11624,28812,-3753,-7418,-4764,-18268,-22272,-8836,-21507,-3419,-3177
23676,748,5268,-7103,-780,-9919,-16072,-880,-5240,8955,18828,-2958
9552,1348,-4068,0,0,0,-14152,-2364,1424,-19801,-11385,3514
16308,2612,8648,-10165,-9828,3000,-12820,-5688,-276,4403,6102,-3566
10204,7184,3600,-3821,2340,-1662,-15828,-2972,3248,9100,3004,-7570
25236,-8964,-7616,-6564,-4614,985,-17668,-4892,16008,19324,-11792,-13822
14212,4164,6588,-2143,-4053,1675,-8604,-4684,-6080,-4532,7761,7107
14628,1684,7176,9865,3841,9865,-21348,1432,7288,432,4066,6670
7288,-580,20144,3054,-3084,5520,-6812,132,-7960,-16633,-9001,-6283
15884,8484,-64,-4827,2083,-10462,-2412,6564,-29032,4828,-10796,3092
28700,1188,-3196,-10809,-32768,-12017,-10552,-10488,-4332,8546,9109,-2479
9904,624,-5988,3711,5085,-4351,-15348,-1776,996,-15759,-14833,-2471
9932,3048,-1148,-5353,-10341,-538,-11944,-5172,-800,-7817,1742,-636
11340,7872,1664,-8163,3332,1074,-19916,-52,6948,19215,7759,-11172
-44,4132,-17568,-12776,-787,4769,-23168,1660,-2820,-1186,-5015,1357
14988,4680,-3660,7640,2538,5760,-20116,-11896,-9196,10189,2433,7479
14984,1284,2492,-7399,-1899,2820,-4860,-3540,-5312,-3820,6028,5432
20148,9232,15012,25916,15329,17960,-6052,-2432,-6396,-9073,12300,-2164
27032,780,5476,-13946,-2424,-15125,-21224,-1564,-12464,7118,-5924,1811
6212,-628,-7500,-4998,-2925,-2787,-13668,-2696,2280,-29357,-20550,2761
17936,-400,6752,-16805,-11489,5763,-14720,-6280,-2180,592,7852,-2476
16244,-9772,16628,1011,-3647,-3508,-6900,-9648,30500,11881,6414,-665
13124,16248,-13500,27316,-1766,-1417,-28036,-11196,-8136,-1687,-1241,3184
16292,4060,900,23664,1318,7114,-12228,-7816,-8196,20432,2120,7716
18328,1596,2516,45,1226,5595,-16968,-1784,2576,-9282,18502,4248
9812,-684,-9000,1982,15389,-8273,-16240,-4340,-8488,32767,6704,-4049
3000,-236,-9256,89,-7568,-1967,-9460,-8912,-76,-32768,-20160,1940
32767,8200,32767,-32768,-8096,6779,-13760,-2192,8428,-835,1770,-2823
26204,4532,-25744,-3007,-1920,-3642,-26664,-11544,12328,11668,1043,-8559
14124,1408,5500,2463,-5517,5117,-6472,-7836,-9188,14503,1896,6926
14624,-360,3340,0,0,0,-2380,40,-11372,-1687,5452,7688
12668,13436,15132,10481,83,11891,-22088,-1776,-6260,-15001,31701,-15762
18420,4936,-5416,-1561,12561,-7964,32,7596,-21744,8094,-27218,11419
7744,-1284,-7100,0,0,0,-12844,-3888,2392,-14476,-6775,-4359
10228,-368,-2704,-15474,-12351,5820,-11660,-4024,2352,12283,4668,-6179
24748,-9504,15604,-10867,162,-3365,2936,636,32767,8807,-783,1001
24464,5684,-4920,19914,9260,3870,-20928,-6244,-8364,-4694,2310,9222
16184,5096,5904,11850,-3347,6794,-8440,-8548,-9016,16892,6894,6223
15196,2104,3804,0,0,0,-3832,-116,-12088,1444,212,6691
15472,3588,8960,8620,-3019,10568,-29116,5688,27244,1749,7823,2606
24520,4332,1480,-11654,-2959,-13171,-21116,-4504,-10592,1487,23,2687
12584,484,-6020,0,0,0,-14392,-2764,-384,21756,8682,-6298
18704,1008,11448,-22442,-7277,6935,-13404,-3144,2760,-1391,1740,-2473
11512,4048,-9112,-7684,9618,-6091,-8132,-3160,25248,6900,-3963,-4074
19920,6584,-5812,28116,7520,-3188,-21096,-11580,-2680,5310,13903,5181
16420,2468,4928,9932,-3340,6193,-8008,-11340,-7852,22331,2958,3866
-10012,-13920,15668,0,0,0,-4668,-404,-9012,13133,12512,4101
14480,972,8640,3702,2117,8215,-20876,756,6884,9148,15271,8970
6076,5000,20588,-28918,-11989,-22670,-5828,-13876,-8460,-20661,-28121,-15287
21556,9380,-388,-5637,961,-10580,-22108,1004,1704,10289,-17821,-3157
12228,-1696,-5116,-11396,-6787,-5248,-12280,-4744,2176,-20419,-17856,1133
14944,-788,848,-14852,-810,867,-12872,-3392,2856,-1628,3483,-1388
15088,11908,10968,4348,-3955,-10805,-16876,-3908,3160,11322,4401,-5159
25872,-10916,-6088,5773,13381,8831,-14120,-10240,18216,-3100,-9729,-6974
15344,736,2624,1554,1153,5119,-4028,-1268,-6484,838,2072,6926
18112,2016,3976,6453,-2214,8364,-22792,1348,7708,-8828,21882,651
12256,5624,17856,-6216,6732,-1101,-7504,-14992,-8408,-22788,-19467,-5284
26000,4436,4012,-14255,-4112,-16030,-21316,-880,-14116,18692,9403,945
9840,160,-5680,-5288,-3966,-4028,-12828,-5540,2052,-20752,-21684,5955
16168,1212,2068,-12405,-7927,3524,-13656,-2612,1040,271,5916,-2043
13692,4676,4316,-2708,1400,-2709,-14744,-4428,10372,7006,7336,-3861
3636,8864,-420,6841,6469,-5564,-19376,-13968,-14876,-1186,-7413,2268
