under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
-15636,-32176,11992,-29766,32767,16330,22088,-768,-29044,3691,-6433,-1985
-19604,-3984,10192,1734,-20419,534,9884,3360,28660,1643,24268,7746
-32768,-3132,-32768,31410,-32768,-21909,-32768,-16512,-32768,9143,29979,-18741
16676,8812,-20116,-1760,-5115,4715,-9816,19136,12044,16623,9610,-6899
-32768,-8536,-13808,-10275,32767,22724,-7560,-2672,-30620,11637,-31171,11396
-12048,-22412,31468,25146,11447,12177,1840,-2016,-8528,-1648,-12728,-1519
-32768,-15976,-22884,-10330,-17387,-12970,-32768,-2036,-15668,-31113,32767,4901
-11004,7472,-32768,24117,-32768,-9652,-32768,9500,23888,2483,32767,-15164
-2956,1868,2820,14582,-9596,5227,-5504,10328,32767,-23851,12001,227
4504,16808,-30968,-22966,13965,1778,-32768,8016,-10820,1854,-20528,12657
-32768,-6000,-2904,-7751,30566,20408,-1908,-1292,-26928,-7399,-32768,462
-15592,-17760,32767,25205,1491,8525,-10396,-144,6200,-14918,-12644,1886
-32768,-8212,-32768,0,0,0,-32768,-16996,-32768,22957,12944,16007
4296,10416,-21408,21009,-28657,-1627,-32768,3256,21128,7226,29466,-9415
-9028,-4100,16644,12913,-13488,2553,-1616,2660,32767,-15396,13896,-661
-26708,31528,-32768,-3848,32767,-26448,-32768,-2132,-22260,-8000,-12115,11196
-32768,-2392,10964,-13428,30690,18212,4068,-5544,-26928,-10455,-25527,-690
-9276,-10756,32767,21126,6589,6988,-18080,-1032,27104,-31095,-32768,10699
-32768,-7012,-32556,4278,-10849,-16748,8300,-32768,-32768,24940,4280,13019
1308,10588,-23080,5725,-12789,-4921,-32768,-7008,20452,412,26638,-9148
-15536,-14144,32767,21331,-14412,1029,-1756,12056,24716,-11324,7502,1150
11772,14368,-32768,-18385,16578,-5458,-32768,-9448,-13824,-13863,-21104,5799
-32768,-7504,6192,-13920,25567,16820,-7432,-8080,-19868,1919,-28108,3764
-8016,-12264,21128,-5498,10011,3377,-2172,-6900,10336,-26096,-18974,-2792
-19040,-9520,-12256,-12747,-15681,-11345,-32768,-32768,2888,-24175,17584,10501
-18424,18980,-21452,-15051,-24192,-32200,-22976,8408,-2084,-24648,13442,-304
7620,-32768,-4952,-25650,5663,-28195,-3900,1296,11764,-18802,10596,-5370
-32768,-7256,-14012,32767,-21391,-396,-24956,13740,2448,1295,-19145,-6264
-32768,-8552,-14864,-12320,11062,9022,-23112,-12392,-22928,-14981,-27567,-4382
-14968,-15384,18500,-28086,16167,8640,-4572,5956,-4764,-22137,-12564,5932
-9076,9664,3804,-15007,-8991,613,5088,332,3784,-25313,3889,1491
-32768,2020,-13848,-9856,-24010,-5323,-32768,2496,17552,2582,8541,8977
-12216,12048,-8512,-10799,-16706,-10876,-32768,-16488,10120,-21050,15413,9104
3344,-30560,176,-22906,3480,-11897,-3064,19736,11372,-18085,803,-1020
-22656,-2036,4928,-21218,-5627,-2867,-32768,21924,-464,8265,-25034,3959
-32768,-13064,-29488,-24676,16057,16879,-18600,-5336,-27524,1229,-32768,4780
-8684,-32100,11252,-19803,16770,13843,13512,1116,-13520,-3239,7384,1522
-28784,2564,3452,2454,-23004,-3207,-32768,184,32767,-11243,-5984,6494
-32768,6364,-28916,12386,-32768,-13225,-32768,5252,-26320,17140,32767,-10174
22088,-4388,-11172,-9838,-2144,1602,-9560,6120,25208,20492,15367,-7176
-1696,-5704,1668,-5158,4694,-2505,-11484,-1688,10332,-1764,-15469,-1710
-32768,5712,-25860,-19964,22456,11931,-32768,-11096,-29428,-9277,-25724,16574
-32768,-5792,22216,-8342,32767,15844,3036,-8648,-2388,-24225,-20566,-8297
-14200,-6208,32767,3536,359,2914,-4524,-2384,-15012,9611,17995,3038
-32768,472,-32768,13455,-32768,-19257,-32768,356,-32768,7991,28731,-17841
8632,8648,-21068,19158,-30198,2234,-32768,-8296,24860,9044,28528,-3613
-8212,-4200,4212,-1389,-2693,-201,-7248,-11756,32767,-24326,7460,-3354
15896,-5012,-30432,-26531,25542,-1406,-32768,-4244,-28716,-14409,-32768,14621
-32768,-23916,16952,-15437,32767,16721,27536,-6440,-15808,-16304,-32768,-7323
-12984,1624,32564,-5025,-3349,1544,-14076,4976,27904,-308,-24739,488
-32768,1760,-32768,17243,-32768,-20780,11112,-7288,-31364,32767,32767,-2540
13240,24420,-26616,5496,-19156,2057,-27520,5624,21564,6489,28209,-2134
-19612,-4012,24664,9411,-10258,384,-5932,-12596,22244,-10028,671,-4271
20648,392,-32768,-31508,30406,-2194,-32768,-8016,-27008,-17915,-30712,-3723
-32768,-5264,24316,-11125,32767,15249,17728,-10288,-23968,-6515,-11288,-5599
-11220,5900,21340,-247,3929,2747,-3460,2700,25256,12775,-29820,4518
-32768,-512,-32257,-1,-1,-16897,13852,-9224,-30512,32767,32767,-14926
12296,18384,-24228,3598,-20416,-1988,-32768,2016,22380,13231,24120,-3932
-16520,852,14232,-2489,-9399,77,-7360,-15528,22200,-15608,8613,-2145
32767,18004,-10692,-27742,23598,-10531,-32768,-6332,-30908,-15896,-32768,12152
-16296,11468,20284,267,3748,2903,-23908,3784,28552,-32455,-32768,12886
-32768,2152,-32768,0,0,0,27892,-5504,-31084,32767,32767,-9328
13696,20012,-23884,10368,-21043,554,-32768,-1724,26468,13687,25756,-3514
-32768,-4192,15700,-21158,32767,16739,13784,-11884,-26724,-11550,-27818,-7406
-10512,7088,16024,-1732,-12509,871,2040,2604,21636,-9381,-32768,11375
