under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
-19248,-10232,-12656,-5680,-6473,-4600,-2768,-1140,-8904,10535,5066,7515
-22904,7864,-13560,6934,-14140,-16342,-17732,-4696,-4728,8850,13361,-3725
-4060,2896,-10892,8170,-12014,-5250,-13060,-1336,1056,5622,12088,-4377
-10844,5672,1552,17774,-9050,3011,-13780,-184,-560,1580,11120,-3320
-22716,2232,5944,-14119,323,-948,-21400,-5724,20008,7705,-1590,-8221
-20624,-3736,-10992,-14722,7551,-611,-29064,-8392,-14384,-2125,-14292,10621
-16704,-2840,-1496,-4630,13483,5190,-8972,-7440,-11764,7473,-12462,10822
-15764,-2036,-1004,-3332,13878,5222,-3204,3480,-10988,122,-1823,6373
-17220,-4656,840,-2523,16198,7201,-8660,-2556,32767,-24032,-32768,-530
-26048,-5604,11096,-9601,-654,5040,-18820,-10320,-2044,-32768,1521,654
-29652,4912,-21228,14390,-16731,-10000,-13600,-2012,-3116,-1850,12559,-2281
-8020,6896,-10340,5669,-16222,-8168,-14548,4716,176,3874,13376,-3462
-5728,1544,-7780,7465,-9515,2543,-12752,3256,-976,6384,10217,-3102
-13976,2908,27244,5607,-15770,3846,-19460,-1136,10508,13807,839,-6436
-15876,-3244,-12644,-2435,8303,1422,-22148,-9576,-17336,4287,-3547,8263
-17772,-1212,-1204,289,11234,4664,-12396,-7808,-8688,6733,-8787,7670
-15212,-1740,92,174,11549,5906,-6900,824,-6044,4895,-9491,867
-15812,-320,-2276,294,10921,7929,-8156,-1988,4300,-12572,-995,3842
-24040,-6396,10204,5938,9890,9680,-12688,-592,9940,11908,-1083,4432
-25820,-5656,-13972,17189,-11869,-7807,-21548,5224,-9580,13634,6902,4866
-16440,6940,-11420,10584,-18126,-12427,-15716,4456,-3416,14235,13907,-1442
-3116,5384,-11008,7218,-9895,-3535,-14276,1644,-1280,7246,14720,-1871
-18160,180,16760,18374,-5057,507,-15340,932,-1060,141,14850,-1358
-32768,3520,26780,18534,-21069,2317,-20444,1024,15232,23157,-5413,-3981
-18852,-4024,-7112,-4592,10148,1307,-27088,-3824,-15352,11183,-13678,9784
-15916,-1788,-1496,-4810,12794,6959,-10472,-4188,-12380,6613,-14337,9290
-14444,-4592,-1196,-5832,12041,6397,-2640,3980,-12188,-8959,-5079,1770
-18644,-3236,3412,-3716,14250,8267,-2116,-6820,31860,-7166,-17382,-7246
-25292,-14360,16572,-4754,-4291,1803,-31092,5504,-21916,2338,16742,5056
-24880,8048,-13356,12822,-12715,-12096,-17612,-3104,-7732,2900,10455,4313
-9288,8904,-6664,3585,-14473,-12385,-13608,4684,-1216,2866,17402,-3607
-4452,-3316,-6540,7577,-10223,-5695,-13608,-1484,-804,2967,12029,-4247
-17412,804,21492,3943,-8101,3072,-20712,1920,6644,-1515,11455,-3669
-3260,-1776,-16436,-6215,-172,-2422,-25972,1592,-18656,6877,-7666,4571
-19004,2104,-4512,-4323,11335,8135,-17224,-13280,-12600,-253,-16692,13518
-15192,-3360,908,-5375,13611,7257,-52,980,-13132,-652,-6176,2267
-16256,1680,-3044,1140,14392,8708,-32768,-26620,27380,-32768,-24104,-9989
-23612,-1616,9956,-12786,10887,7216,-12824,-3832,-5224,-8525,1101,1689
-29776,3056,-15900,6893,-15005,-9657,-25372,14124,-17728,8306,10182,-230
-14584,11316,-8748,8872,-17088,-15376,-18108,-724,-3816,9988,15408,-4118
-4296,-1164,-9908,735,-10761,-6929,-13236,1540,4132,1816,12447,-3479
-13400,-2972,24936,14644,-9663,3963,-16892,2500,1764,-796,16181,-1190
-22400,11104,-3336,269,5475,5990,-30984,1520,1064,25801,65,-720
-17644,228,-4616,-5245,8394,6671,-24444,-12900,-13736,-3501,-16829,10926
-15428,-228,1216,-4604,7825,8547,-5944,-9912,-7620,-32768,-12290,-7363
-20928,-4104,10024,-9816,7266,7178,-976,-7648,-11356,15140,14123,-2469
-15532,9428,-10612,-10879,-7823,-2771,-32276,-22964,32767,-10606,3286,9068
-16252,11228,-1828,1158,-5757,-7603,-19248,-8268,-6540,-4798,5556,-56
-8280,-616,-1860,3150,-7135,2210,-11664,-3412,516,2567,9573,-3542
-13340,9440,12488,10664,-7259,3600,-15104,-1984,-3384,60,7759,-5763
-22784,3712,14596,1008,-10066,-7547,-19560,-1124,8720,4393,2859,-4751
-21896,-2504,-4428,-9017,9037,-1714,-20248,-6968,-6096,-7316,-7207,8538
-15744,1832,3176,-5645,12111,2644,-9712,-23304,-5388,3747,-13646,9892
-15652,-2220,632,-6137,9497,3659,-9940,-1520,-7120,3710,-3237,5507
-16336,-1120,-1952,-4976,7239,5029,-10348,-7512,4220,-19638,-16737,-154
-19320,712,996,-131,10268,7969,-11300,-3064,9440,2468,-7319,3080
-24564,-4236,-1100,-4892,3715,-891,-3320,-5816,-10784,15216,6858,2541
-22296,18108,-6868,8312,-14061,-6926,-15952,-6684,-6508,4988,9729,-5028
-11264,2444,-7564,4631,-13361,-5123,-13600,-2452,676,-78,10377,-7777
-9940,2572,4556,16035,-16853,4265,-13324,-1896,-5872,2981,8951,-6530
-16656,2516,14696,-15743,-10666,-8528,-22172,-4888,5504,3882,6350,-7536
-23512,13812,-11872,35,20245,2322,-26360,7460,-8516,1621,-2402,7366
-19376,2092,-5908,-14209,14242,3516,-21732,-9936,-13400,-31671,-8118,13556
-16820,-3532,1320,-2049,14023,4771,-5300,-808,-11076,9902,-3730,16579
-13332,-4444,-2920,-8145,13489,2740,-9244,8020,-5136,-26781,-7719,15432
-18280,-2988,2400,-12565,15463,3357,-9116,1616,5148,-4367,-5773,494
-27084,-1640,-5996,-14579,-7286,-1931,-9564,-7948,-22528,-9975,4527,3488
-22136,7984,-13292,-1839,-12524,-16731,-14884,-4424,-6332,897,12679,-5474
-3800,-4204,-10668,6213,-13959,-4492,-12688,2660,2324,903,16112,-6232
-12904,6636,12768,24529,-16108,4812,-13820,-456,-3904,-1237,12537,-4076
-11540,-7644,7900,-4287,-7029,-3125,-20408,-3044,3724,7174,10566,-5235
-19832,1932,-32768,-9722,10807,-4751,-23372,21384,-9364,93,5988,6712
-17968,1680,-4476,-2698,15289,2862,-23624,-31472,-13496,-9820,-23091,13252
-11432,1720,5876,9875,-11367,-2092,-13048,-1312,424,817,10380,-1933
-16128,-1676,15488,8394,-10470,77,-13600,-1224,3760,6997,7486,-3325
-19904,5224,-8724,-4400,3905,-5808,-30816,6144,-1940,26247,-63,-450
-19960,968,-2420,-342,8726,2261,-20588,-19652,-9000,4268,-11819,8498
-15096,-4812,2472,-994,6019,4926,-10716,524,-6828,10615,-6540,-3729
-16168,-1360,96,-413,1288,5244,-8504,-6640,-3956,-19209,-11011,-10528
-19432,40,-3400,1345,-2065,8670,-7336,-9276,-3668,-30930,-221,5934
-15908,1992,-880,-19660,3253,8195,-18332,6912,-3652,32767,4870,11259
-9692,4168,-544,-18640,8147,-2907,-11968,152,-9912,-1135,441,6764
-15864,10204,2752,-6591,7672,2871,-14464,952,-152,-7985,-439,4547
-16620,7268,2480,-10374,4171,4543,-14752,-152,-5008,-6515,-1869,1870
-15244,6408,680,-5849,1123,2879,-14264,-2724,-2356,-5654,-2897,-1440
-12528,6144,1548,-4203,763,1653,-14052,-820,3780,-7144,-5599,-3181
-12616,4552,3000,-6683,2674,-1158,-14700,-1456,-4616,-5560,-3537,-5592
-17944,17764,1412,1686,-3621,-13587,-14156,2196,-4664,-5194,846,-9215
-21928,-15500,-8836,-4261,3080,-6916,-13784,-12844,32576,-8931,-22822,1766
-17288,-416,-2808,-10780,8078,-2243,-14276,-9480,-5812,-1251,-5516,16127
-14900,-3328,-88,-9329,10193,-1782,-13288,-3348,-3512,-3661,-9535,15528
-15056,-2248,-1348,-12483,8430,-147,-8168,-2408,-2480,-20707,-15890,7829
-18672,-624,-2584,-6742,14085,4129,-9180,-8136,5468,-21346,-8494,3187
-26684,-8040,11264,-6581,599,210,-32768,-6892,-29320,-2996,21779,7875
-26144,8416,-19152,-5391,-13424,-15751,-12400,1032,-4560,1920,10965,1805
-11340,12012,-7280,-1790,-17173,-11845,-13820,2580,-132,3261,15680,-3827
-6220,-2040,-9824,1910,-12209,-4617,-14052,-1208,-5392,-4485,13077,-3656
-30276,-9236,32767,17930,-10767,-129,-18876,1460,7024,-1502,9124,-1588
-16108,5944,-13328,-4684,6354,2333,-25432,7612,-400,6954,2941,2349
-16192,2952,-4868,-4329,10681,5068,-24848,-12636,-15224,-12826,-15670,12572
-15092,-4168,-584,-6948,11041,4156,-6920,-3200,-13772,-1002,-12842,7044
-14800,-468,-3444,-4254,13714,6017,-4116,-5280,-11724,-19403,-7935,2459
-23572,-5832,-3336,-6674,15769,4089,-17840,3932,-5384,9448,11648,762
-30616,-708,3528,-10073,-9109,-1273,-3676,-4564,-21968,11100,2745,6077
-28632,14620,-15700,-257,-14777,-14449,-12868,-7988,-5468,-8776,11828,-2492
-6252,-932,-10964,-1515,-13911,-8848,-12264,-240,280,544,13897,-4232
-4376,2108,-4864,9166,-12256,1109,-14528,-5620,-4364,409,11441,-3788
-14720,6824,-2564,-23299,6049,-2452,-21008,-1912,15904,3606,7420,-8619
-24264,-6300,-11636,-5612,11971,-558,-30604,-4932,-15060,-15115,-15079,9876
-16300,-5804,-2860,-12437,15279,3976,-10628,-7120,-10360,2075,-19257,8111
-15460,-3756,-552,-9779,14412,6321,-112,1828,-14060,-4848,-6861,4080
-17192,1620,-1564,-7013,17045,5771,-32768,-6300,32767,-32768,-32768,-5510
-29776,10176,-18656,3913,-17829,-13131,-14632,2232,-7076,-5121,16402,2763
-7892,8320,-8120,1453,-17773,-11810,-14040,1740,-216,12835,18385,-5631
-3828,-948,-11628,9231,-10229,-706,-13072,-3044,1080,-591,11619,-3820
-25804,-1980,32767,20210,-5167,3263,-18880,3468,-3388,1873,14786,-4141
-14932,5432,-18428,11433,11097,2711,-20168,8144,16692,21485,-11897,-2277
-17984,588,-6428,-2660,14920,1326,-22896,-1952,-13772,-8240,-15043,15471
-15532,-3688,-3396,-7497,16501,4753,-7888,-3540,-15532,12795,-15674,12841
-15440,-2060,-1320,-5044,14384,4622,1024,-5188,-14840,-24986,-2525,230
-22680,-6708,1604,-7842,15740,4578,-12028,5072,-4516,32767,2605,-5549
-20888,-2848,-14524,-3802,-14762,-6032,4696,5688,-15400,0,0,0
-17268,7328,-12188,1432,-16987,-17901,-15844,-9228,-6340,891,12907,-6533
-2412,-1380,-11492,8425,-13503,-2372,-11712,-2548,1892,-2244,13406,-6866
-12732,7220,21088,32767,-9806,10509,-14932,-876,-6048,864,13393,-4548
-23860,20896,11020,5475,-7983,4307,-23248,4420,12476,12417,4924,-7499
-22488,-6592,-9864,-2006,9346,-2038,-32016,-15808,-20860,-9207,-16860,8946
-17088,-2668,-1276,-5921,15349,4841,-8540,-13148,-11196,22843,-15580,13805
-15268,684,1220,-5925,12322,5801,-1768,1544,-13104,-7883,-16712,1285
-17872,-2920,572,-941,15812,9044,-32500,-9072,32767,-32768,-32768,-1450
-26412,6232,-18356,12309,-14954,-10836,-18036,-3012,-9676,-3046,13214,3499
-7948,8452,-8556,9488,-14837,-10997,-14944,2428,-2288,9434,17433,-4117
-4056,376,-10404,14645,-10331,-3389,-11876,-428,548,546,12152,-2475
-19632,-1244,32767,15122,-18311,2860,-16244,5236,108,4892,15157,-3089
-24764,11604,-14688,-79,17320,2837,-25380,-868,11880,11134,-4142,-2894
-16492,-592,-4764,1022,14381,34,-22160,-10844,-14664,-6497,-14668,13059
-15664,-2412,208,-10555,14629,3893,-4644,-5992,-10632,16102,-13441,8082
-15656,-2952,1232,-4273,13868,5805,-1284,3292,-12984,-10936,-6267,6241
-19140,-6108,-12,-7152,18344,6013,-14004,-1184,11312,16585,-7882,-1363
-29372,10292,-17208,14444,-15109,-11838,-12964,-3028,-2536,0,0,0
-5212,4984,-11176,7344,-15569,-7139,-12592,2456,-484,8517,14617,-3149
-4524,3664,-11760,12306,-6920,1604,-12492,-1072,-2728,791,12161,-3143
-16736,4612,6796,-23240,-8583,3765,-23036,464,4156,7769,12829,-3303
-15396,-7756,-16096,-13314,9012,2115,-27188,-8360,-22360,17017,-3861,3868
-18768,1064,-3980,-1679,12859,5742,-16712,-12452,-11432,9454,-14737,12776
-15460,612,280,-3843,14651,6355,-3064,-1356,-10932,3474,-12800,1781
-16236,656,-4100,-2046,13284,8125,-8252,-4772,1132,-20655,-3262,1559
-19692,-796,-11200,17034,-12442,-5187,-16216,10300,-17572,8956,6669,55
-23012,16004,-11060,4796,-18450,-15520,-17864,-5428,-6396,2165,11043,-5226
-3816,-824,-10216,11438,-13046,-2677,-13772,2512,1616,7431,13326,-6208
-8500,6712,20268,23920,-15995,9755,-14660,832,-1588,765,12271,-5182
-28012,3536,32767,141,-14944,-10025,-25932,7624,26140,11268,-11514,-6905
-22600,-2256,-7460,247,15180,-314,-23636,-6476,-14396,-3482,-13527,14365
-15484,-3696,-824,-12491,17313,5256,-6284,-8244,-9524,4093,-15184,10014
-15464,-568,-284,-3494,15674,6145,-2872,1964,-12968,-7942,-8075,5856
-31004,5868,-22980,14308,-16488,-12788,-14428,136,-7160,0,0,0
1196,6372,-12944,9349,-10441,-3817,-13712,4628,-2708,5882,18968,-5924
-13636,2948,8308,29409,-20055,5547,-13816,3084,-3700,1029,15154,-3826
-7532,-12948,-4692,-18611,-903,-12291,-22988,-5068,8864,18436,10772,-3327
-28096,-14024,-19780,-25490,12153,-3694,-32768,-692,-13988,-14120,-19753,8062
-18028,-1848,-6084,-16371,16526,5924,-10356,-7284,-13960,2329,-20841,8849
-16440,-1384,936,-16768,19410,7319,1532,2188,-16664,-15848,-11822,368
-16828,-5864,356,-5263,22405,8083,28104,-13304,32767,-13602,-30756,-3127
-29948,-11204,-7560,-12373,-9017,-6599,4408,-8844,-7584,0,0,0
-30988,12364,-20864,1928,-18233,-20467,-12920,-9808,-7616,951,15364,-3845
904,204,-12860,8965,-11607,-7439,-12948,1904,-592,5185,17256,-4549
-8684,16368,1348,29643,-4348,10271,-13172,-3204,-512,-1692,14535,-2776
-5416,-15652,1728,-7981,-3283,-12442,-21436,-3068,14372,15522,138,-5114
-25864,-12952,-16332,-4289,11562,-1280,-32768,-5488,-18272,463,-15520,10643
-16620,2748,-228,-7298,16986,6999,-5708,-7996,-11236,5535,-16308,11984
-13876,-5176,2768,-7526,14920,5541,440,1640,-13008,-2258,-4013,2889
-15796,-3448,-2668,-1687,20008,7190,-13328,-2356,32767,-32768,-32768,-5092
-32768,-5556,15572,-7851,-5367,2341,-25172,-14680,-32768,-10936,32767,5563
-31656,10484,-18508,15204,-15819,-11587,-10800,-512,-6088,-8118,15789,-879
-4980,6012,-10256,8737,-16246,-6950,-12864,3832,212,10899,18040,-5040
1848,380,-12560,9826,-8459,1723,-12096,820,-680,-3364,12780,-3059
-21084,1968,8716,-17452,-3793,-5025,-27596,8608,-2416,4000,23380,-2930
-9328,1728,-32768,-8549,-653,-2814,-26888,10148,-812,5291,-1086,1533
-17940,5224,-3108,-1097,16515,5308,-24292,-14456,-16492,-3363,-17390,14828
-14652,-3164,1144,-12756,16320,5964,-2968,-3712,-10624,8996,-12439,8116
-13844,372,-3676,-426,13411,5294,-5760,176,-12408,-22871,-11141,4862
-31572,-8180,13540,-6157,7807,3275,-20884,-7936,456,17226,12230,-722
-32768,-64,-21392,7529,-21217,-10162,-32584,9104,-14692,45,11243,5271
-7120,7356,-10148,11907,-20928,-13560,-15200,-1008,-2912,0,0,0
2264,52,-15352,9704,-7288,698,-13040,56,5664,2762,13064,-4992
-22080,-15984,32767,32767,-23017,13952,-11716,3512,-2936,2539,16058,-3239
-25688,-14072,6160,-5628,8612,-180,-29828,4892,9784,16282,-3950,-2548
-16308,0,-4372,-6072,12489,1607,-19060,-12776,-13012,2085,-14980,13409
-15824,-220,-2540,-1390,12980,6728,-688,2124,-16084,-14366,1270,526
-16752,-14484,-12872,-5602,-7613,-4470,-5032,8076,-14000,15815,1089,3098
-22856,8616,-16768,12529,-13913,-16424,-16768,-5200,-6028,76,12449,-4154
-3580,3692,-10420,8775,-9601,-4784,-13540,-320,464,5635,12123,-2597
-9932,3532,-3708,10526,-6484,1460,-14116,192,-4016,-3308,14210,-4023
-9440,-14568,-2756,-7748,4735,-9818,-21472,-5680,2048,10898,10783,-2382
-7232,9416,-16844,-23708,5509,-5149,-18488,6336,-16232,11197,-3046,1791
-17508,2876,-3504,-9003,13492,3844,-17440,-9736,-15016,-4275,-17640,9589
-14504,-3960,1532,-13748,12238,3683,-3632,-44,-13300,-6868,-8810,5680
-14984,1844,-4876,-405,15717,5700,-15956,-11400,11316,-26796,-20447,-3796
-29388,-10132,-5160,-10392,-10861,-2228,-8912,-6936,-32768,-2927,16221,9928
-30620,8704,-21740,9922,-17745,-15396,9616,-9928,18236,0,0,0
-2696,3440,-8748,966,-12569,-3493,-13016,6012,580,15792,15895,-5562
-7872,3444,-3388,11484,-12990,4040,-12448,-2116,-4828,-2068,10818,-3351
-14036,-360,-2476,-24951,3094,-2903,-24636,-4072,7040,6610,10004,-7181
-19388,-10724,-17208,-16643,12391,-3170,-25944,2900,-18444,-924,-11050,8872
-17832,3960,-3436,-6976,15523,4905,-9796,-10848,-10764,365,-18282,10761
-14540,-6944,1936,-12349,13412,5041,-3736,204,-13312,-1057,-10589,5708
-16364,480,-5880,-267,19144,7176,-4808,-7256,4892,-21095,-7375,1106
-32768,236,-18520,13377,-23118,-7201,-19908,5356,-8836,2627,16084,1948
-7936,4720,-11372,8434,-21366,-9197,-14272,1324,-2724,15617,14764,-3113
-84,1612,-15056,8690,-9304,-356,-13256,1232,748,2615,15219,-3885
-24564,-11720,32767,32767,-22648,2348,-13304,988,-56,1307,16800,-2170
-22804,-748,-1532,5386,8811,5723,-28740,152,9268,11589,-3559,-2692
-17464,2392,-4000,-1138,14059,3459,-21744,-15424,-13004,-661,-17587,11579
-15524,-2520,376,-11261,14648,7890,-5460,-1252,-12956,13314,-11146,6942
-15260,688,-3456,-3920,10292,7028,-320,1608,-12288,-19724,-10847,157
-23360,-4928,2296,-5643,13608,8933,-14712,-1944,3984,32767,-7289,-6000
-20092,-1880,-9724,4717,-7920,-4627,-14824,8444,-16812,10987,8866,2394
-23204,11484,-13728,8200,-13934,-17987,-17692,-5432,-5628,2343,14127,-3453
-3876,2320,-10524,5189,-13236,-7078,-13384,-436,1660,10684,15641,-4321
-7068,7296,3144,21341,-12250,4633,-15040,240,-4908,3747,13295,-3340
-13604,-11352,1088,-4399,-7105,-11141,-21408,-1844,22104,11698,-6538,-5074
-20308,-6652,-11452,-8306,9721,-11,-27680,-12824,-17028,1619,-13804,11339
-16068,-120,596,-6823,14716,6638,-6460,-5868,-11764,16395,-15087,12281
-14168,-3416,-200,-4079,11138,6926,-196,5248,-14092,-13411,-6969,494
-18820,-4384,1316,-3254,17739,8392,-13132,-13564,25300,-5909,-11905,-8479
-30424,-4104,5332,-3895,-4894,411,-8864,-5744,-32768,0,0,0
-26332,9696,-15336,8418,-10397,-15792,-13764,1208,-6484,1337,10904,723
-5240,-516,-6412,9056,-10524,-1609,-14020,-2392,-136,1126,12704,-3107
-19252,2984,31428,-8293,-15242,-2437,-19464,316,4136,-3634,17350,-3045
-17292,-960,-29380,6016,18411,1984,-28588,13656,-5680,6030,1492,4277
-15996,3408,-3812,-814,12820,6319,-25164,-13072,-15500,-2581,-17703,16143
-14832,-768,1560,-7089,13084,6785,-4432,-2488,-11824,4209,-12703,6156
-14940,440,-3200,-2641,11469,6641,-3184,-4816,-10820,-24023,-10129,-1803
-21836,-3052,-7408,-6214,-13428,-5692,-5004,15684,-21084,1625,7064,-5897
-20092,11136,-11664,3543,-11345,-19484,-18084,-7764,-8748,3332,11910,-6459
-6684,4236,-7716,5832,-12426,-8779,-12384,-2976,1104,795,14960,-5893
-8712,360,2140,12207,-14443,-1596,-13924,-4252,-2268,4199,10923,-3398
-12152,2036,11936,-20923,-1276,-2479,-20032,-4368,8720,-242,6025,-6089
-7720,-2892,-5384,-26057,511,-4686,-23028,2580,-15180,-5615,-14578,7155
-19256,2008,-4332,-13113,14128,5141,-14256,-8804,-17808,-10235,-17314,11944
-13396,-984,-3044,-5947,16444,6873,-23948,1848,32767,-28069,-31023,436
-21764,-2924,3328,-21734,10163,552,-80,1572,-12716,-30127,2177,-2281
-29336,13396,-16628,-6083,-21029,-10639,-31948,19812,-24332,6779,7283,-6708
-15256,10972,-9868,2561,-17627,-19762,-17384,-2244,-3144,4677,14617,-4888
-2100,-2788,-9572,7342,-13757,-353,-12160,-624,2948,-371,11719,-4134
-10320,10772,20248,32287,-6512,12113,-15408,-264,-5180,882,14392,-4641
-3832,4432,5796,-4104,1340,1962,-23028,1348,8744,9594,4987,-6732
-23332,-18224,-19000,-6799,5384,-2373,-31572,-10080,-19568,-10143,-15435,10051
-17268,348,-688,-8694,15226,5193,-10504,-22732,-10156,8951,-20144,14135
-15116,408,2908,-4254,13509,6709,-1428,3716,-11588,2926,-3500,6884
-17236,-2128,-1396,-4838,13983,7870,-32768,-8440,32767,-32768,-32768,-5037
-29312,4192,-23640,14084,-14498,-11324,-20244,-3788,-7908,-5580,14551,5191
-2248,4856,-11300,10114,-4262,-4494,-13660,1500,2632,3640,14526,-2993
-20128,5744,-28636,7933,17622,3154,-30156,-2156,3936,16719,-6667,-2753
-17156,5936,-4084,-2195,10924,7339,-25772,-10492,-16444,-166,-19516,11256
-14840,-5028,-608,-10265,13136,6106,-3272,104,-14980,-5129,-17201,-879
-15448,2804,-4616,730,10140,8027,-3856,-6564,-14028,-29780,-8612,-8080
-24824,-3640,3780,-7495,14796,9245,-29188,-10796,19888,30542,11102,-8175
-19160,8568,-11884,-13456,-16315,-9609,-32768,9272,-22052,-20850,10753,-2198
-13904,10556,-7096,-2132,-8257,-21016,-16940,-3692,-5456,-1397,10745,-2649
-4504,3432,-8740,-860,-10525,-12874,-12380,-2820,-88,-4385,13329,-3339
-10284,-14696,15488,3224,-11832,-7855,-15956,2516,9044,-5100,10929,-1260
12116,7436,-9392,-24537,-3935,67,-25940,13776,-12788,-6865,-11821,4602
-20096,1292,-6768,-13657,6919,7882,-17876,-3944,-18628,-18558,-18100,5594
-13864,-3580,584,-12681,9401,5873,-1040,-5732,-14432,-17512,-13914,-1056
-15792,1880,-1076,-3303,10925,6407,-28364,-17144,23092,-32768,-22258,-11412
-24140,1596,9752,-11524,7979,5327,-10468,2856,-2532,-9806,2732,7276
-25648,11064,-17860,-13198,-17211,-12080,-27108,12556,-13820,-1001,9646,1194
-13404,8812,-6532,1096,-14863,-14363,-14392,-6364,-3140,6101,13178,-2594
-6416,-48,-9008,1754,-14223,-4515,-13828,-532,-772,-2924,11655,-1532
-12220,-1464,18416,18547,3755,5213,-16476,-1188,-2808,554,11975,-2324
-32768,7496,3172,14299,-17578,5231,-21888,2520,20136,8346,-6117,-4556
-16196,-2632,-6964,4308,10341,4674,-25804,-3596,-17916,-18598,-15324,8413
-15468,-7204,-1100,-15996,10716,5159,-6328,-3236,-12860,-8280,-16448,7005
-14648,-3072,252,-6365,12244,6597,-2348,-3588,-12272,-16158,-10483,1717
-14192,-7140,-3788,-4957,13947,6825,-7256,-1664,20372,91,-15125,-836
-32444,-3300,11764,-17062,-4258,653,-24892,-484,-32768,0,0,0
-26964,9736,-13184,188,-13553,-11909,-14012,-4904,-7436,-5548,11839,444
-6292,1864,-9724,-3474,-11776,-11551,-12696,3804,1144,307,17152,-3426
-4092,-664,-10728,639,-6545,-5084,-13104,-4004,-5952,-2728,11585,-1538
-18180,3672,-1156,-24062,2056,-1266,-21348,-1296,9924,1126,6733,-4618
-23260,-7940,-8720,-9588,11184,-572,-27580,5228,-16708,-5694,-12532,9704
-16568,-4160,-3160,-15182,12857,4906,-9008,-7552,-10432,-2999,-19469,6734
-14212,-2744,160,-11054,13049,7039,-2752,-296,-13512,-6606,-12649,-904
-15684,1280,-7000,-3658,12481,7116,-12364,-19524,17156,-32768,-9722,-3955
-22388,1652,8004,-13854,10874,6028,9904,-16648,-6148,-5527,11967,2487
-28392,6692,-18772,-7580,-14636,-13245,-31976,2676,-16812,-9546,8641,1685
-15244,15020,-8144,165,-13306,-20802,-14700,-576,-1024,1365,12900,-4943
-4556,-984,-8540,17,-14326,-7656,-14020,-3916,2820,-2464,11560,-6148
-8784,-4424,15656,13567,-14449,1906,-16828,1600,8648,-1744,5852,-2623
-12960,5540,-32768,-12349,10827,-1954,-28264,11848,-10264,-1953,2293,6466
-15672,-4864,1192,-10845,12094,5298,-4288,-2520,-13588,5535,-14058,6828
-14152,-1972,-1236,-1139,12053,5910,-6736,-3404,-10144,-25924,-13502,367
-28172,1972,8568,-8001,9704,4320,-15884,-8632,5108,5024,-2850,4582
-28372,9476,-18392,-4527,-19278,-11208,-28604,8592,-14572,-252,10579,1683
-11928,7616,-8756,-944,-17931,-10850,-15736,3276,-2552,6639,14226,-3594
-4112,-20,-9488,8142,-14340,-222,-12836,-1820,1716,741,12877,-4736
-13656,9488,14736,26302,2181,9360,-15252,-1384,-3828,-3507,11785,-4742
-8028,-13380,8692,4610,-6867,-10931,-21132,1928,15916,9249,-1381,-6330
-22652,-12136,-14028,-5696,10283,-3702,-32768,-12600,-19348,-13692,-15775,8040
-14812,-436,1472,-9090,15103,5640,864,1912,-13684,-3800,-163,7714
-15972,-1224,-1484,-4472,18370,6251,9464,-2364,32767,-32768,-30890,-6723
-27644,7584,-14636,9971,-16539,-11526,-14048,-1620,-5628,-8521,15995,1367
-92,756,-14116,10706,-5713,1187,-12208,552,-40,2382,12473,-3440
-20256,17580,20688,-15804,-9962,3224,-21472,5548,8936,2708,14322,-1949
-19600,-2320,-19348,-3772,12138,-315,-25616,-3604,-19308,12664,-6346,7546
-18744,3704,-2680,-10097,14459,5619,-12512,-13588,-8476,1398,-16048,8624
-15468,-3208,2760,536,14234,8812,-3492,920,-11404,10604,-13135,1257
-18268,3372,-1872,-442,11136,8013,-6916,-6176,12460,-32768,8149,617
-21288,-2904,24324,-4022,-6219,3296,-24236,8708,28024,-19603,-159,3166
-30004,7188,-16584,24451,-12439,-9922,-19240,-4992,-7480,-5305,13718,1513
-728,1884,-13324,8556,-6482,94,-13076,928,-800,715,14820,-1907
-16632,8388,31872,-15915,-11635,-5032,-19508,2456,1396,1944,22480,-489
-20908,12288,-9696,16123,16755,4613,-28036,2424,2080,12708,-2824,-476
-14732,-2744,1248,-7772,13083,5622,-3932,-1568,-13904,5345,-13240,4972
-15044,-248,-4372,340,12209,7200,-3612,-3156,-13404,-17663,-9489,988
-1468,4036,-11940,7479,-11543,-4577,-12964,-1088,-824,0,0,0
-13028,6832,10592,23883,-2228,3427,-15248,-1916,-3680,-2442,14112,-4305
-27368,-3688,5052,4872,-13373,-1581,-18772,2856,21756,16564,-6519,-4586
-18076,-7960,-8508,-1259,13407,-220,-31292,-8864,-17424,-6742,-13394,9054
-14912,-6380,-2296,-15467,13730,3572,-7932,-4652,-11240,5931,-17968,7530
-15528,-3152,-956,-5491,13960,5786,968,1456,-15680,-12290,-7723,-615
-17016,-3744,-2312,-7414,18104,7537,9752,-19172,32767,-5818,-2681,-1428
-336,1724,-15528,2258,-6172,-3666,-13240,-800,1960,-3502,11511,-3481
-20016,11044,4076,-32768,4148,-196,-22848,-148,14104,-4260,12613,-3725
-21924,-3608,-12508,-6203,11676,-1759,-28244,544,-16260,-2580,-14214,11388
-17408,-3676,-3776,-12438,13773,3333,-7372,-7264,-9832,-778,-18997,6572
-14552,-3096,-1000,-10316,14462,5679,-232,-208,-16104,-6565,-9839,1226
